iso2,year,new_sp,new_sp_m04,new_sp_m514,new_sp_m014,new_sp_m1524,new_sp_m2534,new_sp_m3544,new_sp_m4554,new_sp_m5564,new_sp_m65,new_sp_mu,new_sp_f04,new_sp_f514,new_sp_f014,new_sp_f1524,new_sp_f2534,new_sp_f3544,new_sp_f4554,new_sp_f5564,new_sp_f65,new_sp_fu
"BB",1982,,,,,,,,,,,,,,,,,,,,,
"BB",1983,,,,,,,,,,,,,,,,,,,,,
"BB",1984,,,,,,,,,,,,,,,,,,,,,
"BB",1985,,,,,,,,,,,,,,,,,,,,,
"BB",1986,,,,,,,,,,,,,,,,,,,,,
"BB",1987,,,,,,,,,,,,,,,,,,,,,
"BB",1988,,,,,,,,,,,,,,,,,,,,,
"BB",1989,,,,,,,,,,,,,,,,,,,,,
"BB",1990,,,,,,,,,,,,,,,,,,,,,
"BB",1991,,,,,,,,,,,,,,,,,,,,,
"BB",1992,,,,,,,,,,,,,,,,,,,,,
"BB",1995,3,,,,,,,,,,,,,,,,,,,,
"BB",1996,3,,,0,0,1,0,1,1,0,,,,,,,,,,,
"BB",1997,5,,,,,,,,,,,,,,,,,,,,
"BB",1998,4,,,,,,,,,,,,,,,,,,,,
"BB",1999,2,,,,,,,,,,,,,,,,,,,,
"BB",2000,3,,,0,0,0,2,0,0,0,,,,0,0,1,0,0,0,0,
"BB",2001,6,,,0,1,1,1,0,0,1,,,,0,0,0,1,1,0,0,
"BB",2002,5,,,,2,,,1,,1,,,,,,,,1,,,
"BB",2003,,,,,,,,,,,,,,,,,,,,,
"BB",2004,19,,,,,2,2,6,,4,,,,1,,2,1,1,,1,
"BB",2005,,,,,,,,,,,,,,,,,,,,,
"BB",2006,4,,,,,2,,,,,,,,,1,,,,,1,
"BB",2007,8,0,0,0,0,0,0,5,0,0,,0,0,0,0,0,0,3,0,0,
"BB",2008,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"BD",1980,,,,,,,,,,,,,,,,,,,,,
"BD",1981,,,,,,,,,,,,,,,,,,,,,
"BD",1982,,,,,,,,,,,,,,,,,,,,,
"BD",1983,,,,,,,,,,,,,,,,,,,,,
"BD",1984,,,,,,,,,,,,,,,,,,,,,
"BD",1985,,,,,,,,,,,,,,,,,,,,,
"BD",1986,,,,,,,,,,,,,,,,,,,,,
"BD",1987,,,,,,,,,,,,,,,,,,,,,
"BD",1988,,,,,,,,,,,,,,,,,,,,,
"BD",1989,,,,,,,,,,,,,,,,,,,,,
"BD",1990,,,,,,,,,,,,,,,,,,,,,
"BD",1991,,,,,,,,,,,,,,,,,,,,,
"BD",1992,,,,,,,,,,,,,,,,,,,,,
"BD",1993,18993,,,,,,,,,,,,,,,,,,,,
"BD",1994,1710,,,,,,,,,,,,,,,,,,,,
"BD",1995,20524,,,29,505,983,1001,748,648,424,,,,64,309,546,360,236,132,38,
"BD",1996,29674,,,45,723,1322,1264,908,737,472,,,,89,434,663,434,268,151,41,
"BD",1997,33117,,,201,2639,5013,5226,3926,2901,2003,,,,328,1883,2634,1748,1029,527,236,
"BD",1998,37737,,,254,3516,5988,6242,4771,3522,2569,,,,438,2663,3319,2156,1212,649,324,
"BD",1999,37821,,,259,3504,5777,6143,4748,3568,2701,,,,405,2753,3276,2180,1315,712,333,
"BD",2000,38484,,,256,3640,5643,5750,4718,3667,2837,,,,495,3029,3238,2247,1315,778,370,
"BD",2001,40777,,,283,3976,5834,6257,5172,3682,3039,,,,428,3392,3538,2260,1492,763,371,
"BD",2002,46811,,,449,4490,6288,7038,5981,4493,3682,,,,575,3104,3926,2791,2101,988,865,
"BD",2003,53618,,,320,5166,7275,8058,6947,5501,4142,,,,544,4298,4282,3258,2086,1150,591,
"BD",2004,62694,,,420,6171,8281,8914,8327,6276,5144,,,,589,5081,4869,3758,2518,1434,718,
"BD",2005,84848,,,524,8170,10443,11423,11038,8476,7453,,,,751,6776,6785,5538,3960,2281,1230,
"BD",2006,101967,,,607,9937,12166,12889,13378,10283,9513,,,,850,8164,8048,6395,5020,2982,1735,
"BD",2007,104296,,,523,10210,12442,13003,13307,10653,9830,,,,829,8562,8164,6678,5220,3057,1818,
"BD",2008,106373,,,422,10618,12926,12761,13355,10772,10386,0,,,764,9189,8389,6465,5206,3173,1947,0
"BE",1980,,,,,,,,,,,,,,,,,,,,,
"BE",1981,,,,,,,,,,,,,,,,,,,,,
"BE",1982,,,,,,,,,,,,,,,,,,,,,
"BE",1983,,,,,,,,,,,,,,,,,,,,,
"BE",1984,,,,,,,,,,,,,,,,,,,,,
"BE",1985,,,,,,,,,,,,,,,,,,,,,
"BE",1986,,,,,,,,,,,,,,,,,,,,,
"BE",1987,,,,,,,,,,,,,,,,,,,,,
"BE",1988,,,,,,,,,,,,,,,,,,,,,
"BE",1989,,,,,,,,,,,,,,,,,,,,,
"BE",1990,,,,,,,,,,,,,,,,,,,,,
"BE",1991,,,,,,,,,,,,,,,,,,,,,
"BE",1992,,,,,,,,,,,,,,,,,,,,,
"BE",1993,484,,,,,,,,,,,,,,,,,,,,
"BE",1994,427,,,,,,,,,,,,,,,,,,,,
"BE",1995,400,,,3,23,49,63,52,54,102,,,,3,12,24,32,17,10,34,
"BE",1996,364,,,1,20,43,49,45,32,59,,,,4,9,30,25,11,10,26,
"BE",1997,434,,,3,18,45,56,43,41,115,,,,2,11,26,22,13,11,28,
"BE",1998,418,,,3,22,50,58,48,36,78,,,,2,6,30,20,17,13,35,
"BE",1999,403,,,2,18,40,49,46,38,83,,,,4,20,38,19,22,8,16,
"BE",2000,409,,,3,20,57,39,55,32,56,,,,6,15,15,19,4,13,27,
"BE",2001,472,,,8,31,40,47,44,23,54,,,,6,14,21,24,15,7,18,
"BE",2002,419,,,1,19,56,52,33,19,58,,,,6,21,19,16,9,16,16,
"BE",2003,362,,,6,27,33,30,40,17,35,,,,5,20,17,15,11,2,7,
"BE",2004,391,,,1,26,55,30,37,24,48,,,,6,18,16,20,3,8,14,
"BE",2005,380,1,0,1,26,50,32,27,15,47,0,1,1,2,27,31,15,12,4,23,0
"BE",2006,343,3,1,4,26,52,38,45,27,42,0,3,3,6,25,25,18,6,7,22,0
"BE",2007,322,1,1,2,23,55,35,38,18,43,,3,1,4,13,31,23,7,8,22,
"BE",2008,311,2,1,3,23,40,43,32,24,41,0,2,1,3,17,40,22,8,3,12,0
"BF",1980,,,,,,,,,,,,,,,,,,,,,
"BF",1981,,,,,,,,,,,,,,,,,,,,,
"BF",1982,,,,,,,,,,,,,,,,,,,,,
"BF",1983,,,,,,,,,,,,,,,,,,,,,
"BF",1984,,,,,,,,,,,,,,,,,,,,,
"BF",1985,,,,,,,,,,,,,,,,,,,,,
"BF",1986,,,,,,,,,,,,,,,,,,,,,
"BF",1987,,,,,,,,,,,,,,,,,,,,,
"BF",1988,,,,,,,,,,,,,,,,,,,,,
"BF",1989,,,,,,,,,,,,,,,,,,,,,
"BF",1990,,,,,,,,,,,,,,,,,,,,,
"BF",1991,,,,,,,,,,,,,,,,,,,,,
"BF",1993,,,,,,,,,,,,,,,,,,,,,
"BF",1994,561,,,,,,,,,,,,,,,,,,,,
"BF",1995,1028,,,4,67,133,124,62,48,29,,,,7,76,53,39,26,11,10,
"BF",1996,1381,,,3,47,161,148,115,65,36,,,,10,51,97,67,58,31,10,
"BF",1997,1126,,,3,47,161,148,115,65,36,,,,10,51,97,67,58,31,10,
"BF",1998,1331,,,4,104,270,236,159,89,65,,,,9,83,98,86,82,32,14,
"BF",1999,1411,,,13,85,247,216,118,83,56,,,,8,67,141,92,63,39,20,
"BF",2000,1560,,,12,91,274,252,133,68,65,,,,7,59,128,101,45,38,14,
"BF",2001,1522,,,7,124,283,279,168,122,70,,,,17,80,155,100,49,32,32,
"BF",2002,1544,,,6,123,273,266,156,124,83,,,,12,85,159,104,80,30,25,
"BF",2003,1703,,,14,148,313,321,162,129,80,,,,19,102,131,132,70,46,36,
"BF",2004,1926,,,10,155,375,308,204,138,102,,,,22,109,196,148,72,54,33,
"BF",2005,2294,,,18,181,430,370,273,144,113,,,,15,125,248,174,109,54,40,
"BF",2006,2659,,,13,227,473,433,307,183,140,,,,33,155,252,198,99,99,47,
"BF",2007,2614,2,6,8,233,442,429,303,176,145,,4,25,29,157,243,187,129,88,45,
"BF",2008,2756,,,8,225,555,448,314,174,146,0,,,33,143,250,180,116,107,57,0
"BG",1980,,,,,,,,,,,,,,,,,,,,,
"BG",1981,,,,,,,,,,,,,,,,,,,,,
"BG",1982,,,,,,,,,,,,,,,,,,,,,
"BG",1983,,,,,,,,,,,,,,,,,,,,,
"BG",1984,,,,,,,,,,,,,,,,,,,,,
"BG",1985,,,,,,,,,,,,,,,,,,,,,
"BG",1986,,,,,,,,,,,,,,,,,,,,,
"BG",1987,,,,,,,,,,,,,,,,,,,,,
"BG",1988,,,,,,,,,,,,,,,,,,,,,
"BG",1989,,,,,,,,,,,,,,,,,,,,,
"BG",1990,,,,,,,,,,,,,,,,,,,,,
"BG",1991,,,,,,,,,,,,,,,,,,,,,
"BG",1992,,,,,,,,,,,,,,,,,,,,,
"BG",1993,,,,,,,,,,,,,,,,,,,,,
"BG",1994,3096,,,,,,,,,,,,,,,,,,,,
"BG",1995,1087,,,,,,,,,,,,,,,,,,,,
"BG",1996,903,,,,,,,,,,,,,,,,,,,,
"BG",1997,1037,,,,,,,,,,,,,,,,,,,,
"BG",1998,1325,,,,,,,,,,,,,,,,,,,,
"BG",1999,1697,,,,,,,,,,,,,,,,,,,,
"BG",2000,2524,,,0,13,16,20,3,9,10,,,,0,11,14,7,3,4,6,
"BG",2001,897,,,1,15,20,23,23,18,13,,,,1,11,16,13,5,2,9,
"BG",2002,1007,,,2,62,86,116,132,58,56,,,,6,48,73,45,19,9,30,
"BG",2003,1254,,,3,99,169,178,200,121,89,,,,7,85,106,63,44,32,58,
"BG",2004,1315,,,10,97,156,166,204,153,111,,,,4,84,111,64,49,35,71,
"BG",2005,1214,0,9,9,98,150,195,195,150,136,0,0,9,9,90,111,59,29,37,70,0
"BG",2006,1307,,,6,86,146,170,184,133,123,,,,12,76,96,86,34,24,59,
"BG",2007,1080,2,5,7,63,122,181,176,131,90,,2,2,4,63,77,53,38,29,46,
"BG",2008,1020,1,1,2,80,145,151,159,127,68,0,1,0,1,57,78,54,31,23,44,0
"BH",1980,,,,,,,,,,,,,,,,,,,,,
"BH",1981,,,,,,,,,,,,,,,,,,,,,
"BH",1982,,,,,,,,,,,,,,,,,,,,,
"BH",1983,,,,,,,,,,,,,,,,,,,,,
"BH",1984,,,,,,,,,,,,,,,,,,,,,
"BH",1985,,,,,,,,,,,,,,,,,,,,,
"BH",1986,,,,,,,,,,,,,,,,,,,,,
"BH",1987,,,,,,,,,,,,,,,,,,,,,
"BH",1988,,,,,,,,,,,,,,,,,,,,,
"BH",1989,,,,,,,,,,,,,,,,,,,,,
"BH",1990,,,,,,,,,,,,,,,,,,,,,
"BH",1991,,,,,,,,,,,,,,,,,,,,,
"BH",1992,,,,,,,,,,,,,,,,,,,,,
"BH",1993,82,,,,,,,,,,,,,,,,,,,,
"BH",1995,17,,,0,0,1,2,3,1,3,,,,0,1,1,2,0,1,1,
"BH",1996,31,,,0,8,25,24,16,7,6,,,,1,10,11,7,0,3,3,
"BH",1997,22,,,1,11,32,19,10,4,10,,,,0,4,11,4,2,1,1,
"BH",1998,25,,,0,3,40,36,20,13,22,,,,3,4,9,7,5,2,6,
"BH",1999,21,,,0,12,19,14,13,5,3,,,,0,6,11,6,0,1,3,
"BH",2000,23,,,0,0,3,2,5,3,4,,,,0,1,2,0,1,1,1,
"BH",2001,23,,,0,1,2,2,6,1,6,,,,0,1,2,0,2,0,0,
"BH",2002,17,,,0,1,1,2,2,1,5,,,,0,1,1,1,1,0,1,
"BH",2003,16,,,0,2,2,1,1,3,4,,,,0,1,0,0,1,1,0,
"BH",2004,69,,,0,0,0,2,2,0,1,,,,0,1,1,1,0,1,2,
"BH",2005,101,,,0,0,0,2,3,0,4,,,,1,1,0,3,1,0,0,
"BH",2006,98,,,0,10,25,11,18,1,1,,,,0,7,14,4,5,2,0,
"BH",2007,109,,,0,8,26,15,8,4,3,,,,1,10,15,5,3,0,1,
"BH",2008,141,0,0,0,17,48,27,8,2,3,0,0,0,0,12,16,8,1,0,0,0
"BI",1980,,,,,,,,,,,,,,,,,,,,,
"BI",1981,,,,,,,,,,,,,,,,,,,,,
"BI",1982,,,,,,,,,,,,,,,,,,,,,
"BI",1983,,,,,,,,,,,,,,,,,,,,,
"BI",1984,,,,,,,,,,,,,,,,,,,,,
"BI",1985,,,,,,,,,,,,,,,,,,,,,
"BI",1986,,,,,,,,,,,,,,,,,,,,,
"BI",1987,,,,,,,,,,,,,,,,,,,,,
"BI",1988,,,,,,,,,,,,,,,,,,,,,
"BI",1989,,,,,,,,,,,,,,,,,,,,,
"BI",1990,,,,,,,,,,,,,,,,,,,,,
"BI",1991,,,,,,,,,,,,,,,,,,,,,
"BI",1992,,,,,,,,,,,,,,,,,,,,,
"BI",1993,1861,,,,,,,,,,,,,,,,,,,,
"BI",1994,1527,,,,,,,,,,,,,,,,,,,,
"BI",1995,1121,,,5,128,238,224,73,32,19,,,,19,109,124,89,33,12,4,
"BI",1996,1533,,,16,217,283,274,116,41,17,,,,18,132,203,112,53,16,7,
"BI",1997,2022,,,21,208,446,431,198,79,32,,,,30,189,265,198,71,39,19,
"BI",1998,2782,,,45,301,527,530,319,102,33,,,,49,265,321,240,126,47,16,
"BI",1999,2924,,,64,349,566,492,281,102,57,,,,66,291,253,236,109,30,28,
"BI",2000,,,,,,,,,,,,,,,,,,,,,
"BI",2001,3040,,,34,344,559,469,238,75,39,,,,81,369,364,337,86,30,15,
"BI",2002,2791,,,16,310,470,520,270,97,52,,,,48,243,242,324,152,24,23,
"BI",2003,3087,,,32,348,572,488,260,106,35,,,,75,308,361,276,119,27,10,
"BI",2004,3277,,,24,352,674,468,292,78,48,,,,51,325,370,232,114,40,19,
"BI",2005,3262,,,34,352,591,525,372,111,55,,,,46,298,399,288,122,36,33,
"BI",2006,3119,,,30,347,600,488,320,114,64,,,,41,296,367,242,140,56,14,
"BI",2007,3595,0,0,26,425,637,542,372,177,88,,0,0,55,360,392,276,140,67,38,
"BI",2008,3610,,,30,430,684,526,459,175,80,,,,38,335,340,264,139,72,38,
"BJ",1980,,,,,,,,,,,,,,,,,,,,,
"BJ",1981,,,,,,,,,,,,,,,,,,,,,
"BJ",1982,,,,,,,,,,,,,,,,,,,,,
"BJ",1983,,,,,,,,,,,,,,,,,,,,,
"BJ",1984,,,,,,,,,,,,,,,,,,,,,
"BJ",1985,,,,,,,,,,,,,,,,,,,,,
"BJ",1986,,,,,,,,,,,,,,,,,,,,,
"BJ",1987,,,,,,,,,,,,,,,,,,,,,
"BJ",1988,,,,,,,,,,,,,,,,,,,,,
"BJ",1989,,,,,,,,,,,,,,,,,,,,,
"BJ",1990,,,,,,,,,,,,,,,,,,,,,
"BJ",1991,,,,,,,,,,,,,,,,,,,,,
"BJ",1992,,,,,,,,,,,,,,,,,,,,,
"BJ",1993,1653,,,,,,,,,,,,,,,,,,,,
"BJ",1994,1618,,,,,,,,,,,,,,,,,,,,
"BJ",1995,1839,,,14,186,352,306,176,101,92,,,,26,148,197,118,69,32,22,
"BJ",1996,1868,,,17,215,348,277,166,102,77,,,,34,169,218,136,46,42,21,
"BJ",1997,1939,,,20,215,376,306,180,76,107,,,,26,169,226,124,64,21,26,
"BJ",1998,1988,,,20,233,367,251,205,113,71,,,,15,189,242,159,65,39,19,
"BJ",1999,2192,,,14,250,444,293,207,124,85,,,,28,207,254,153,74,39,30,
"BJ",2000,2286,,,19,277,428,327,213,103,74,,,,36,239,275,149,76,45,25,
"BJ",2001,,,,,,,,,,,,,,,,,,,,,
"BJ",2002,2415,,,16,248,489,304,231,125,94,,,,35,255,298,159,86,47,24,
"BJ",2003,2438,,,20,266,504,370,188,117,92,,,,32,226,304,150,93,47,25,
"BJ",2004,2582,,,16,308,529,344,229,125,82,,,,43,263,354,147,73,45,24,
"BJ",2005,2739,,,21,306,595,396,270,135,87,,,,25,249,331,145,89,51,39,
"BJ",2006,2943,,,18,298,624,465,247,124,106,,,,32,310,371,158,111,38,41,
"BJ",2007,,,,,,,,,,,,,,,,,,,,,
"BJ",2008,2966,,,20,333,604,439,284,163,100,0,,,38,245,386,173,99,52,30,0
"BM",1980,,,,,,,,,,,,,,,,,,,,,
"BM",1981,,,,,,,,,,,,,,,,,,,,,
"BM",1982,,,,,,,,,,,,,,,,,,,,,
"BM",1983,,,,,,,,,,,,,,,,,,,,,
"BM",1984,,,,,,,,,,,,,,,,,,,,,
"BM",1985,,,,,,,,,,,,,,,,,,,,,
"BM",1986,,,,,,,,,,,,,,,,,,,,,
"BM",1987,,,,,,,,,,,,,,,,,,,,,
"BM",1988,,,,,,,,,,,,,,,,,,,,,
"BM",1989,,,,,,,,,,,,,,,,,,,,,
"BM",1990,,,,,,,,,,,,,,,,,,,,,
"BM",1991,,,,,,,,,,,,,,,,,,,,,
"BM",1992,,,,,,,,,,,,,,,,,,,,,
"BM",1995,2,,,,,,,,,,,,,,,,,,,,
"BM",1996,0,,,,,,,,,,,,,,,,,,,,
"BM",1997,,,,,,,,,,,,,,,,,,,,,
"BM",1998,0,,,,,,,,,,,,,,,,,,,,
"BM",1999,0,,,,,,,,,,,,,,,,,,,,
"BM",2000,0,,,,,,,,,,,,,,,,,,,,
"BM",2001,0,,,,,,,,,,,,,,,,,,,,
"BM",2002,0,,,,,,,,,,,,,,,,,,,,
"BM",2003,,,,,,,,,,,,,,,,,,,,,
"BM",2004,0,,,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,
"BM",2005,,,,,,,,,,,,,,,,,,,,,
"BM",2006,2,,,,,,1,,,,,,,,,,,1,,,
"BM",2007,,,,,,,,,,,,,,,,,,,,,
"BM",2008,,,,,,,,,,,,,,,,,,,,,
"BN",1980,,,,,,,,,,,,,,,,,,,,,
"BN",1981,,,,,,,,,,,,,,,,,,,,,
"BN",1982,,,,,,,,,,,,,,,,,,,,,
"BN",1983,,,,,,,,,,,,,,,,,,,,,
"BN",1984,,,,,,,,,,,,,,,,,,,,,
"BN",1985,,,,,,,,,,,,,,,,,,,,,
"BN",1986,,,,,,,,,,,,,,,,,,,,,
"BN",1987,,,,,,,,,,,,,,,,,,,,,
"BN",1988,,,,,,,,,,,,,,,,,,,,,
"BN",1989,,,,,,,,,,,,,,,,,,,,,
"BN",1990,,,,,,,,,,,,,,,,,,,,,
"BN",1992,,,,,,,,,,,,,,,,,,,,,
"BN",1993,68,,,,,,,,,,,,,,,,,,,,
"BN",1997,0,,,,,,,,,,,,,,,,,,,,
"BN",1998,,,,,,,,,,,,,,,,,,,,,
"BN",1999,102,,,0,16,42,30,11,25,31,,,,1,16,36,16,16,13,14,
"BN",2000,84,,,0,6,4,15,5,7,15,,,,0,4,6,9,6,3,4,
"BN",2001,95,,,,,,,,,,,,,,,,,,,,
"BN",2002,112,,,2,15,15,7,6,8,14,,,,0,11,9,8,5,5,7,
"BN",2003,121,,,0,5,25,17,8,8,9,,,,0,9,14,11,4,5,6,
"BN",2004,115,,,0,10,13,12,16,11,10,,,,0,6,11,12,8,2,4,
"BN",2005,101,,,0,9,19,19,12,9,0,,,,0,9,11,8,3,2,0,
"BN",2006,128,,,2,10,11,12,13,10,11,,,,1,5,11,8,11,4,9,
"BN",2007,136,0,0,0,5,10,15,21,10,17,,0,2,0,6,6,12,15,9,2,
"BN",2008,132,0,0,0,10,10,12,21,6,23,0,0,1,1,6,11,8,7,7,10,0
"BO",1980,,,,,,,,,,,,,,,,,,,,,
"BO",1981,,,,,,,,,,,,,,,,,,,,,
"BO",1982,,,,,,,,,,,,,,,,,,,,,
"BO",1983,,,,,,,,,,,,,,,,,,,,,
"BO",1984,,,,,,,,,,,,,,,,,,,,,
"BO",1985,,,,,,,,,,,,,,,,,,,,,
"BO",1986,,,,,,,,,,,,,,,,,,,,,
"BO",1987,,,,,,,,,,,,,,,,,,,,,
"BO",1988,,,,,,,,,,,,,,,,,,,,,
"BO",1989,,,,,,,,,,,,,,,,,,,,,
"BO",1990,,,,,,,,,,,,,,,,,,,,,
"BO",1991,,,,,,,,,,,,,,,,,,,,,
"BO",1992,,,,,,,,,,,,,,,,,,,,,
"BO",1993,6833,,,,,,,,,,,,,,,,,,,,
"BO",1994,6905,,,,,,,,,,,,,,,,,,,,
"BO",1995,7010,,,,,,,,,,,,,,,,,,,,
"BO",1996,6949,,,178,1359,887,636,525,321,324,,,,172,841,676,422,244,189,175,
"BO",1997,6458,,,150,1214,792,579,485,334,318,,,,202,792,548,380,285,192,187,
"BO",1998,6750,,,167,1254,885,579,488,364,353,,,,202,777,587,274,264,157,230,
"BO",1999,6673,,,222,1182,862,527,482,379,400,,,,225,798,554,352,263,205,222,
"BO",2000,6458,,,166,1182,797,518,466,340,366,,,,191,831,588,334,254,192,233,
"BO",2001,6672,,,165,1235,761,483,489,359,355,,,,241,915,664,302,226,194,283,
"BO",2002,6829,,,231,1235,787,492,417,356,386,,,,281,938,630,358,238,185,295,
"BO",2003,6344,,,156,1164,742,501,438,336,442,,,,167,811,549,313,224,196,305,
"BO",2004,6213,,,161,1205,750,505,431,319,399,,,,151,793,555,272,205,186,281,
"BO",2005,6278,,,157,1320,725,439,391,346,415,,,,160,846,533,276,226,182,262,
"BO",2006,5788,,,127,1147,699,471,390,333,398,,,,179,764,461,253,177,148,241,
"BO",2007,5686,,,116,1100,604,379,348,328,354,,,,125,736,453,243,193,162,259,
"BO",2008,6048,,,128,1253,734,412,391,363,429,,,,147,850,482,237,193,178,251,
"BR",1980,,,,,,,,,,,,,,,,,,,,,
"BR",1981,,,,,,,,,,,,,,,,,,,,,
"BR",1982,,,,,,,,,,,,,,,,,,,,,
"BR",1983,,,,,,,,,,,,,,,,,,,,,
"BR",1984,,,,,,,,,,,,,,,,,,,,,
"BR",1985,,,,,,,,,,,,,,,,,,,,,
"BR",1986,,,,,,,,,,,,,,,,,,,,,
"BR",1987,,,,,,,,,,,,,,,,,,,,,
"BR",1988,,,,,,,,,,,,,,,,,,,,,
"BR",1989,,,,,,,,,,,,,,,,,,,,,
"BR",1990,,,,,,,,,,,,,,,,,,,,,
"BR",1991,,,,,,,,,,,,,,,,,,,,,
"BR",1992,,,,,,,,,,,,,,,,,,,,,
"BR",1994,39167,,,,,,,,,,,,,,,,,,,,
"BR",1995,45650,,,,,,,,,,,,,,,,,,,,
"BR",1996,44503,,,,,,,,,,,,,,,,,,,,
"BR",1997,43490,,,,,,,,,,,,,,,,,,,,
"BR",1998,43554,,,,,,,,,,,,,,,,,,,,
"BR",1999,41619,,,301,3662,5401,5827,4630,2634,2121,,,,372,2909,3450,2621,1661,1042,1106,
"BR",2000,41186,,,1894,7268,11568,11906,8623,5085,4494,,,,1859,6719,7215,5395,3582,2384,2496,
"BR",2001,38478,,,468,4455,5536,5184,4285,2353,1694,,,,516,3632,3303,2296,1701,1050,1018,
"BR",2002,41371,,,344,4695,5890,6325,4834,2738,2080,,,,380,3715,3584,2817,1755,1031,535,
"BR",2003,39938,,,382,4485,5709,6034,4863,2589,2057,,,,401,3582,3542,2540,1676,1001,1022,
"BR",2004,42881,,,337,5041,6321,6481,5157,2716,2169,,,,375,3684,3763,2742,1865,1041,1189,
"BR",2005,42093,,,317,5074,6119,6128,5259,2803,2140,,,,355,3496,3663,2626,1897,1112,1104,
"BR",2006,41117,136,207,343,4783,6098,6050,5042,2885,2221,,65,278,343,3132,3506,2569,1885,1121,1139,
"BR",2007,38444,175,196,371,4399,5990,5456,4878,2726,2075,,78,266,344,2952,3250,2327,1727,977,972,
"BR",2008,37697,115,183,298,4436,6173,5305,4854,2650,1905,0,69,287,356,2709,3233,2266,1669,964,879,0
"BS",1980,,,,,,,,,,,,,,,,,,,,,
"BS",1981,,,,,,,,,,,,,,,,,,,,,
"BS",1982,,,,,,,,,,,,,,,,,,,,,
"BS",1983,,,,,,,,,,,,,,,,,,,,,
"BS",1984,,,,,,,,,,,,,,,,,,,,,
"BS",1985,,,,,,,,,,,,,,,,,,,,,
"BS",1986,,,,,,,,,,,,,,,,,,,,,
"BS",1987,,,,,,,,,,,,,,,,,,,,,
"BS",1988,,,,,,,,,,,,,,,,,,,,,
"BS",1989,,,,,,,,,,,,,,,,,,,,,
"BS",1990,,,,,,,,,,,,,,,,,,,,,
"BS",1991,,,,,,,,,,,,,,,,,,,,,
"BS",1992,,,,,,,,,,,,,,,,,,,,,
"BS",1993,41,,,,,,,,,,,,,,,,,,,,
"BS",1994,41,,,,,,,,,,,,,,,,,,,,
"BS",1995,38,,,3,3,5,7,4,2,2,,,,0,1,7,2,0,0,1,
"BS",1996,25,,,0,1,4,4,5,0,0,,,,0,2,4,4,0,1,1,
"BS",1997,57,,,0,2,14,11,5,3,2,,,,0,2,5,7,4,0,2,
"BS",1998,30,,,0,3,2,7,5,3,0,,,,1,1,3,5,1,0,0,
"BS",1999,37,,,1,0,10,8,6,0,0,,,,0,1,3,4,2,0,0,
"BS",2000,56,,,1,2,7,9,4,3,2,,,,2,5,7,8,2,3,1,
"BS",2001,,,,,,,,,,,,,,,,,,,,,
"BS",2002,32,,,2,2,2,7,7,3,2,,,,4,1,6,3,3,1,1,
"BS",2003,29,,,0,2,5,6,3,1,3,,,,2,2,2,4,3,2,3,
"BS",2004,37,,,3,3,6,14,9,0,1,,,,0,3,4,1,0,3,0,
"BS",2006,,,,,,,,,,,,,,,,,,,,,
"BS",2007,32,0,0,0,3,3,9,4,1,0,,0,0,0,3,4,3,1,1,0,
"BS",2008,31,0,0,0,2,6,5,7,2,0,0,0,0,0,1,4,4,0,0,0,0
"BT",1980,,,,,,,,,,,,,,,,,,,,,
"BT",1981,,,,,,,,,,,,,,,,,,,,,
"BT",1982,,,,,,,,,,,,,,,,,,,,,
"BT",1983,,,,,,,,,,,,,,,,,,,,,
"BT",1984,,,,,,,,,,,,,,,,,,,,,
"BT",1985,,,,,,,,,,,,,,,,,,,,,
"BT",1986,,,,,,,,,,,,,,,,,,,,,
"BT",1987,,,,,,,,,,,,,,,,,,,,,
"BT",1988,,,,,,,,,,,,,,,,,,,,,
"BT",1989,,,,,,,,,,,,,,,,,,,,,
"BT",1990,,,,,,,,,,,,,,,,,,,,,
"BT",1991,,,,,,,,,,,,,,,,,,,,,
"BT",1992,,,,,,,,,,,,,,,,,,,,,
"BT",1993,,,,,,,,,,,,,,,,,,,,,
"BT",1994,352,,,,,,,,,,,,,,,,,,,,
"BT",1995,367,,,2,42,65,36,35,24,11,,,,12,43,44,25,12,9,8,
"BT",1996,308,,,4,51,45,43,22,12,8,,,,8,42,41,22,14,6,6,
"BT",1997,284,,,4,39,42,36,21,24,8,,,,4,43,34,16,7,6,3,
"BT",1998,270,,,3,45,39,24,24,22,9,,,,7,45,26,25,8,11,6,
"BT",1999,315,,,10,27,42,31,29,22,14,,,,9,33,34,23,18,14,9,
"BT",2000,347,,,6,65,41,30,24,12,2,,,,7,57,34,31,23,3,2,
"BT",2001,359,,,3,51,50,37,32,10,16,,,,6,58,45,20,12,11,8,
"BT",2002,364,,,5,54,51,32,26,22,19,,,,6,54,38,22,20,5,10,
"BT",2003,360,,,9,62,50,20,25,20,13,,,,14,57,39,17,13,15,6,
"BT",2004,356,,,1,54,52,28,27,18,23,,,,8,54,35,33,10,8,5,
"BT",2005,308,,,1,47,58,26,23,14,12,,,,9,45,38,13,11,9,2,
"BT",2006,312,,,0,65,55,22,20,12,11,,,,5,61,27,10,9,6,9,
"BT",2007,328,,,2,60,44,29,26,17,13,,,,3,59,28,21,10,10,6,
